"title","name","reviewerId","stars","text","publishedAtDate","originalLanguage","isLocalGuide","likesCount","reviewerNumberOfReviews","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewImageUrls/41","reviewImageUrls/42","reviewImageUrls/43","reviewImageUrls/44","reviewImageUrls/45","reviewImageUrls/46","reviewImageUrls/47","reviewImageUrls/48","reviewImageUrls/49","responseFromOwnerText","location/lat","location/lng"
"Palayangan River","Misbahul Munir","105120261962699440967","5","Dh lama banget ada kenangan d sni, pict nya cuma satu lg yg ada..
ingetnya dlu nginep nya daerah lembang gitu apa lupa nama villa nya..  orng acaranya d sana..
acaranya aja dibagi dua..
untung kita k sni.. yg lain masih d daerah lembang tp sruan d sni.. jlas..
lucu banget rafting sampe kandas perahu karetnya.. liat aja orng2 nya oversize smua..","2025-05-29T12:17:42.534Z","id","true","0","205","https://lh3.googleusercontent.com/grass-cs/ANxoTn0rpaiylz01UucXWY5ZSEwVfqFCAr18hBDNvz7mXt-81A2h6yP3KwWytWR3TKK8GhL4XIgEKB41LesOtAHq-IRqob6fHUqtg4Ztz0sh48rX3c0-ynTZjhLHyVif3BhZDoxHLkKfcQ=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7.1968528","107.5458725"
"Palayangan River","tanti rahayu ismutara","104396826062574779652","5","Airnya lagi gede luar biasa bikin petualangan sempurna memacu adrenalin,guidenya baik banget seru","2025-05-21T09:03:00.823Z","id","true","0","622","https://lh3.googleusercontent.com/grass-cs/ANxoTn0Pipc9Znk2IIi65k0hcKdXP7rQtoAc2AqUwPjybKYmgiBtbNeedszVFF1pNqTwZQESAoG3DKTcPgtWqzHE_mVtrfwAYFlWa25VPXZYCSgZuEPrl6NKLQg7lDLPBi8XVC7-O8zfPQ=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2fy7LY21zi6RIuq15Nh4eTeW5-O4u-8hxPzLlHhAdmQQg3iAfOcywUL4ZpeO2pl8tpXGXDSmbDdtrSGqOaaZVzSSg1PoRwyfFK3DdECvTsOZ6D7f2tYUu9p02d7lGeFNoTtZDb=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1b3YriFIfVAymgUVBmPn3JCcmf4yKpfAQEalLu4dcrFpWD2l0D_F2g4og1Tgp3-mvfNMm_YiQR3YrbpOabavZbK13DeLqzpc-0Ptp2GJKBM6o-sCGKQHCZuJY1B6JqZqBKm4S0=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn11rWPrl0xCXho_TVfNciWw8VPliC8iahM66cw49Gfil5Kk5SlnNO31Kf49FdmPZvo0WxLUbIoia42UhngQ5xTBjRLIkfwAZYTj6gheMjrz8WRxbBpRcSAzUiBEmJgZ8bdRSAv2cA=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1cGY8nOcuwEw-sfG7BLpWhMpJQ8TC_G1iChLUyfrJJp9kycRZJ2vgYK7R0TE69IKCRokAECTFHE5Oj03J0hKPsnIo8qfZhrfvWHfGP8AyJ1ISOgdFQuicTk_wYpvdtLAa3JXc=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn39RQWgZAe0bV9ltkajcy-mYtSUWyjnTO-CgNWH1XDR7gnubckBY-Z3uskJguNLAaI097l7SoK2AxyBekiqLsfUCWX1LhmL7lV_RM9BpZVEatWBrrE9FkExRadYfWk3dwOYy9UG=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2PiHvUK4Y3lz9LMSMSLJoojbvnG5MZu8TjaHcibog79H2gMKr4sIPhQEJLFjcFeG6-V6y0VfydZqjdAj-b4hyExR1CIi8F6qM2r62ObSmlN6P9bm1P-64V9XJeJl70voLHxeQQxQ=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1m9t5C088MrsyGmFtKG-WZx3ox1j-V6WgjvOY-45Ewkj7h4kVUxq5Vb8QHAdL3B-ABOUx3tHbxkg5nt8qe_Yu9zS1Jso5kOGPzLeIBkILJsyvbo7A6HWmkrQggf0UHmYm0BkYG=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1KSG2Egz9J4eLLc04Yfy3jbp-dSe0ZOMLaOohioWlAOwtPwGU7yESUkO-fx4XVUwm3Iyd-efYH6UhN1JMC5VUT2UdZEiP7Kco1nzxoyzCX3LvtuEjFUzygnh2gGLDbm-ZUk-qsWA=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0mypn72AXGizonZpyQWZ7SM-3XFThcQKK2UDlzF7d-Sf2dIYagFEiDbmzb28z10KbEgHq5U0LJ_O_dq_dSmjxV22dBkARogojam9BuAAajl6Rq1WOsKMZfGLtNeMyhQSn5Cq7ibg=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0FeLrLk62r8mqeoEC-Px_OdV5-rs56fa0m8jfdhH-jp4hvOaAdxFG5XSpwvVAjMUJ3dm5Ah7kFvkhPOtSYCBkC4bAXbDc2wV02JRB-sha1jEP2xppiKHQUP5-Wl8pDo8-I2J3f8w=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7.1968528","107.5458725"
"Palayangan River","Ali Anggara","100481871562195756217","4",,"2025-02-06T09:30:13.074Z",,"true","0","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7.1968528","107.5458725"
"Palayangan River","Rezi Suwaryo","112292713199532206346","5","Menggembirakan, serasa seperti gula jawa manis di luar dan renyah di dalam.","2025-02-05T15:51:03.881Z","id","false","0","7","https://lh3.googleusercontent.com/grass-cs/ANxoTn1J4YaFO-a6hnP43GPXt20_6jPLQPLEDmf0eTHFN53GWoImuhLCFvmxbTsdsFTCXoz0imPIIv_PpP6-obmOai5qoRFtrU9JDDDsGbMZYK3A_xniUCr05ddiveD7n7lUKru6TcY=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3QeLc-00gB87dXUCdFhihrzsLsecfX2VyabjGA_fAmdReII1aJl5NdFvIPY9ATG6b18AIF3K4b2f14qh8FoVA1Zts457qA3YBS_EcZSBuudkbM3oNZdn98aIEsqcN_bPkz5AtStA=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7.1968528","107.5458725"
"Palayangan River","Syakira Adha Rachmadewi","117879552076645603278","4","best","2025-01-28T14:58:53.714Z","en","false","0","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7.1968528","107.5458725"
"Palayangan River","Ahmad Kenzie","109764327870309946661","5",,"2025-01-28T10:03:47.164Z","id","false","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7.1968528","107.5458725"
"Palayangan River","emma hasanah","102399107512907431819","5","untuk paket rafting seharga 190k sudah dapat makan siang dan snack cukup worth it. kemarin coba paket rafting dan paket tour. guide nya ramah sekalii sudah include perahu untuk ke lokasi. pemandangan sekitar situ cileunca juga baguus bgt","2025-01-14T04:46:24.781Z","id","true","0","34","https://lh3.googleusercontent.com/grass-cs/ANxoTn1uqZxam56wmUzQsHm_zDRL1Cf5tW0WmDtdiAp7Z70reUEI_n67ohrWIkpD1uqYpKihxRLzhIi8aKLFeJb7YQ7RP7oSuMHldd9M3Q2zA7DCsSmOKVudZnfRoeRbU99d_QG6LLHh=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3M1jZRJhtV3_kncCjlKlcvR_NxbAFhkh-078VYcW2WJNmNN8LXSm5ekMRjjsYR-pqsukHhiWWsDXkrM_U8sLtG-i-O0fBUfHCJs26oW7laLv_fpqDsDQFlf38dsrSBxDH_sK52=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3yvmP3ymkz8_G77JoYM42YVUpdebt6760d_IxsA5jp_Ou0R2jOeSxTXHpAypr6D0S5B4wLOpU2KeOxkJD0tGRVvv4A-Ugc5l4rtB5g-1N3b7MO5NqUbYxq6mqSyfg0Dc5c7Onalw=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn22Ee8aauitBxOxJZKKeOW4oLriqQCje-C1pIPV_CGxNyN3-BKZoSoCIVQioXZb2D6nAuJJMFwrQ5mbhgQumfrgO_7SteC1cxEbJQXc9F14G8DFaf79-nHPUcad4wt5mSmTfxML=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7.1968528","107.5458725"
"Palayangan River","Indra Marta","117796435615423895101","5",,"2024-12-18T03:03:22.988Z",,"true","0","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7.1968528","107.5458725"
"Palayangan River","Soimut Amri","113337978884446812353","5",,"2024-10-06T23:11:14.119Z",,"true","0","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7.1968528","107.5458725"
"Palayangan River","nova asmarasari","117721612223384169706","5",,"2024-07-23T05:06:28.440Z",,"true","0","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7.1968528","107.5458725"
"Palayangan River","jhupri 80","104908912928695433633","5","Tempat camping nyaman di tengah danau","2024-05-10T01:33:50.104Z","id","true","0","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7.1968528","107.5458725"
"Palayangan River","Bryant Agus","101613112911268920336","5",,"2023-10-09T01:42:33.989Z",,"true","0","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7.1968528","107.5458725"
"Palayangan River","Sony Wirawan","111340760948640251429","5","Kerennnnnn. Adem, bersih","2023-08-16T04:40:26.617Z","id","false","0","84","https://lh3.googleusercontent.com/grass-cs/ANxoTn29yjOGljpsExl6ZJwzkXhbbclbZbHRRp_NQGuf0sxbJAZUqzpqjdQOhLt8cLx7_enFYH07KQbM4sPb2aOvQA18IXg9SczW2TkT_uln-PCgGs2r7MC6XxkEQZtIHZkdaUTC2C1xZw=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3y-KOoMrySY9VdY_m3WzN3f402EyapvVZ2fL5DEfdIrgvOSwXXiS5ic21PXSWtuk2Kawz-9YKSnoj65Spp4CF6_8LNc0yURPbcu6XDiA4-qDey3Zo5mKPf1Nm4RRRCYf3VHXa1=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0UpAzc7U_begbSLcPa_2C0kAN7NTuo_k0HlDtk0CiFX9lQ1BqCG6CBcauU3uYe2WpmbqVXdvYbuaa4G3pieqYptMzYXI5W49TGziKKh5Is_M0ilMhORWNT7aFyWLq1PpPl2GZb=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn16SuOG6r_uwxuuZLcpghLxUqqOTEOlx1d-EVs9_SrS60Q2z1jUDzllgrXvBryj8Muhv2195GUuaXbyQL_fDHNIq8Fh5DR8EHkXHiAZ1Qrh0suyPnaSXNFxPDmS9_BoYgbRRbMf=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn13eq-0qjhRg7h8pGncogb3W-aKTZGsAaNf4bCPX4XyejnzC3ZvMTvNtG0AnrgmiKsODUdVs0jTjJ_31hRNjya06DoTQ0JuFj90hHlKv8w5zlYX0y3SDaRtVyFZjvTix0X9gn34gw=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0h5iyCvqRlgvYjTH_qLS7Xr5TYGOKx4DsikjwS6Qzc0Uv1A9PBDbL2-EPVkxZBtfoggo4BiNMMndGrSpnRA3V4WuE6Uevq-pUIAf1NB38e7Yx3bePSiSWBvC4GlFxHGRFKFhs=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2iXUwOfQBjtXHo65ttMJv2cJBr6eA3bL2EVC4jiINShIkWGXWn6sZuYbRB7I95Xz1W9euDY-dkMkiQjlxLvriAG3vxhKSxzwZQh_xf42-ad2y2HFUMZ3vt94NqGeWgAl3Y_RnrGA=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0U2-quHQ9GgeTv3GSvxfzsBw2BcEsEO4dRTjWxkfi7efcErnyLfxO1e_5fRTOo6AWjHDwRAtH17XaLl_GALSiH64Bgy_4rSrkoAnY3kR0uQd0ETn6hJObClkxy5xYttEheBgRQ=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2URmx-02ds50keouNO01capQJiueXu-Dv3aurqklrqRSV8vWVakSvD0CUNkARtZxzE1yEuY5egLyIjWMXRSc7_GxMN4fK8ZEpq5bSNShNU7qJsMhi1uyNMubRryJlOUrK_hxxf=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1Wkgbi_6JnVJeotAi8MnvxfQFwtmop0GCWgN3sl8j0zfcIK8tcJWkROpnDv3xuN4EPBQcN0kQtaWe-FamIneWC3idhD363PYpdEzaFxK67-OMWK87rchB8XHc0pZVZUiIc5Qs=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1kBBj4gz_P6TLy2kfTJmpWbT1JhKeG4DxOutGrNS-DUxaMfO9DVunIlpTOG_KhmsvCbPqdKS7G2_E6RQBBxrrWkjtcUQTGDGL4sd4lPR4ps-D-SCcgCw1W4AOwXnNHcXgIxAwgYA=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2qIZH4R5dTWB_VKgIX6_miqqgGwnIjkuX27rXAVo7joXWAhylCSJoGgqClCJ0JHcpZB4FZuHpac_plgdS7kJdmHHG0ZV8mEjY2pBMeeVxtimQI4Gx024Fixy0HBmRp0IdkEkAU=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2e3W9geXIeN4yA_Y6qnbFc2e1NC50nljIVVDsXU5A1IyLTc9ZOmbtPCgKqqL-zoyhU8iUUk-T3jzgY8WV-P3WC1nC5S4ZlstSePxRAw6fuYDZf_oFgDibHQi1h-zXi0taQYGsovg=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1PLBAbldfysIQQ3kNuA5nn0teThOmX0IrSyKKcnxqdFca3UOC2d3Z1cZc67R_HX58v7j42iyg-LqQLlyNxZgF11JGxtVKw0Svu-jRFCrGm7Tpc6jWbujO2pOZjXk-xpomZkZI=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3RDJPw0BW6XE9szaidyMA46Y0BVR2sUFrzxUWGx0gYJC9YK5s32q5oZFxYA77zZNJ0G_1W6uohAiS6-0ulF8hmVs-Qn5kNFW8jVPIuM_p0By8DyWmlMmAp7tMWaRHM0Rh6G1kaTg=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1T6ZIQ-SYTXx4ZHhm1wnedagh5YcUBO5vYITFRJOSE9z3jiDD6nf4EonWg8pFHr5S0kHcLOBXydd8I3BXx2YiDidHNtENoVhUqb1p51sk23Wqc2BDKTDo415PhZZNZE1Iq4yff=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0ueGZV9rbonjNwNOane2e93DRpHpORI9_HpmjUxW5adkyJ0rBZkYToXfHeZ0TUnHgZQK34yNsZInN4wlUfpn2GPZAl_A0ifd6weU0Z77hE8igTkSDkkQmSBQCl2Mxk3vUwi0ZZ=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1NGPFqE_74byQBWBmyzzY8BBXK_bRTSYZ7yFWAU880q5OJAp-UPNTEYgE4bzt-zgmp-tgp4e3pb5uqQXDZ6Lu7bKptLcyBmSBNdW30W0LFXDVFBc7e92bqF5ewG2G3NB35ghY=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7.1968528","107.5458725"
"Palayangan River","Andi Wati","108161356338790758939","5","Tempat camping dan rafting yg kereen","2023-06-06T12:33:27.685Z","id","true","0","251","https://lh3.googleusercontent.com/grass-cs/ANxoTn3YwDKxnYWl7LObSSuepRPLUFa1LlTClbv-ZoPz9SBF3gkcCkU9W7_aN81QBC4DH9nPvxd4xualir1ucELSo9pqPGb8KXxEsdmMRQWLb41ZQ_p4DSWz92bz-6fDCRYi7fDIm8a7ow=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3q0Iwtu6sLICRSXtXASGGeuVVPCOGZj4ydDYqTNDGE5R5yiM2O2Y3rhvISk9EDYI5Ny6K4fPMmMJalWUIkhgl6hTEzKURHZxaSKW_fImXg3fGly1unB8seZt-P5YRZhULCUvE=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3eCpIZh1GuOvqvoDIRC2SAmoP_tYQjfvV5Ey6VFVBmJy-SALDMxDMJhb7Xvf1_-uAYNMf-ebnUfC92WeYa6ijZYdu5fIoHS7w4ZgaNjrNDxiW0n12EztPxU2eO9HWzAuBwHHW_mg=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn282FMRBp34IuSdLIsR-ngZOxnsJ0H2v_BJ-dNov6XP-TRm9SAaauIpKdD2rH1ZjNBfuNkdtP9YU45eQ3gp8oBIQOwlSbExty8hRcs6i88TjfX4BX0qCOfGaifz1EIWzn5HWrsL=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0ltpHRxmD8KDNKl2xMIg8tPrObt7N4tTk_BQXuXMGmr3R6AM3g4ckyLkhJtmQZE054WIdv8k89T2ecC5gPkjrJW5hLyBfBlXqa6qpFr65TZ9RAi6RM9pZJnMA_jxz8vv2XIV-2Mg=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2aPmlAg8TNHKrKklpZctZrkx7XNOzSBCfgdqvgbKgH666sMUaP4n0F-a72du4H26zRcVL1IFKtOxH2GR0OkBKEn9RDwe2cuh8jLqNn0dfqeQQ6I3yzsrfTjzGqRrKLirfClvQ=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2oUdHjaG2Kmr-kU1tQ3angCLAzQXltJ32tmpAqBGKIuZ_a8G3EgqtVnd_Q7cYUKfRd_YJzGhs2SUvM_VR_smQ1s4Zd3IRaVgjJc6ERdF78eGBqGDfPEJVZx6ir22IRMi-uACsQUQ=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3Nu5VFZbL2lzptQMyi8VAwCSSnKDzSPSZ7b0K4BhR13-jRTIXPrHub6jfwRmkru1YhZ3p-KuGHnZ4m0CQlHKgLbpIfh2NtOi-TO1KcJHIiWdMeAFFoE-kIPkJpbDdfH0RBfS4=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0s95FELmND2x9MEfE10YRUamH_OOWVfJgC8HQ7EUeLhIqOwuOERc5HGvtTjXT2NqfnCWNZZLa23F1HEEwlUflolZuP928bY9uN2L5_nv9QZS67gDiASFxe2ngFzqCNqFC5RJhvaA=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn29nVQxW9AIVYVjT8Z_x2vXvnCeTWZAlyJak8c1mZsKaEwg8uaQTB2s3IbIdntxCjBkkLRz2K494TX1VU5uwuTQTX-QEHgZ6XkCatxtQ0hTlNdYHUdZeVteXu9kj847wi6Splp1=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7.1968528","107.5458725"
