review_target_id,penginapan_id,name,property_type,latitude,longitude,overall_rating,reviews_existing,review_confidence_label,review_scrape_priority,data_quality_score,has_final_child_listing,final_child_count,name_looks_detail_listing,target_review_note,google_maps_search_query,google_maps_search_url,source_dataset,flag_group,flag_reason,suggested_action,split_status,split_reason,manual_decision,manual_note,final_target_status,final_ready_source,final_ready_reason,review_group_for_claude,audit_recommendation,parent_candidate_id,parent_candidate_name,parent_candidate_property_type,parent_candidate_distance_km,parent_candidate_name_ratio,parent_candidate_token_score,parent_candidate_score,decision_group,decision_status,decision_reason,claude_decision,claude_evidence_url,claude_reason,final_decision,final_group,final_reason,final_decision_source
PHREV-20260605-0195,LODGE-01397,Selaras Guest House & Restaurant,guest_house,-6.9048,107.6237,4.6,1180,high_review_confidence,high_review_confidence,0.85,False,0,False,parent_target,"Selaras Guest House & Restaurant -6.9048,107.6237",https://www.google.com/maps/search/?api=1&query=Selaras%20Guest%20House%20%26%20Restaurant%20-6.9048%2C107.6237,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0182,LODGE-01325,The Victoria Luxurious Guesthouse,guest_house,-6.8789,107.5938,4.2,1003,high_review_confidence,high_review_confidence,0.9,False,0,False,parent_target,"The Victoria Luxurious Guesthouse -6.8789,107.5938",https://www.google.com/maps/search/?api=1&query=The%20Victoria%20Luxurious%20Guesthouse%20-6.8789%2C107.5938,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0184,LODGE-01060,Tulip Guest House,guest_house,-6.9047,107.5907,4.5,1007,high_review_confidence,high_review_confidence,1.0,False,0,False,parent_target,"Tulip Guest House -6.9047,107.5907",https://www.google.com/maps/search/?api=1&query=Tulip%20Guest%20House%20-6.9047%2C107.5907,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0112,LODGE-01405,Unique Guesthouse,guest_house,-6.9187,107.5998,4,473,high_review_confidence,high_review_confidence,0.85,False,0,False,parent_target,"Unique Guesthouse -6.9187,107.5998",https://www.google.com/maps/search/?api=1&query=Unique%20Guesthouse%20-6.9187%2C107.5998,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0098,LODGE-00217,Zameena Guest House,guest_house,-6.8689136,107.5278444,3.6,437,high_review_confidence,high_review_confidence,0.72,False,0,False,parent_target,"Zameena Guest House -6.8689136,107.5278444",https://www.google.com/maps/search/?api=1&query=Zameena%20Guest%20House%20-6.8689136%2C107.5278444,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0039,LODGE-01209,Zoe Guest House Hotel Bandung,guest_house,-6.8827,107.5819,4.7,300,high_review_confidence,high_review_confidence,0.95,False,0,False,parent_target,"Zoe Guest House Hotel Bandung -6.8827,107.5819",https://www.google.com/maps/search/?api=1&query=Zoe%20Guest%20House%20Hotel%20Bandung%20-6.8827%2C107.5819,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0239,LODGE-00853,ARTOTEL Suites Aquila Bandung,hotel,-6.8954,107.5893,4.4,2172,high_review_confidence,high_review_confidence,1.0,False,0,False,parent_target,"ARTOTEL Suites Aquila Bandung -6.8954,107.5893",https://www.google.com/maps/search/?api=1&query=ARTOTEL%20Suites%20Aquila%20Bandung%20-6.8954%2C107.5893,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0029,LODGE-01215,ASOKA INN,hotel,-6.8808,107.5808,4.2,263,high_review_confidence,high_review_confidence,0.9,False,0,False,parent_target,"ASOKA INN -6.8808,107.5808",https://www.google.com/maps/search/?api=1&query=ASOKA%20INN%20-6.8808%2C107.5808,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0038,LODGE-01335,Abadi Asri Hotel,hotel,-6.8529,107.5957,4.3,297,high_review_confidence,high_review_confidence,0.85,False,0,False,parent_target,"Abadi Asri Hotel -6.8529,107.5957",https://www.google.com/maps/search/?api=1&query=Abadi%20Asri%20Hotel%20-6.8529%2C107.5957,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0246,LODGE-01607,Ahadiat Hotel & Bungalow,hotel,-6.8798,107.5884,4.5,2293,high_review_confidence,high_review_confidence,0.6,False,0,False,parent_target,"Ahadiat Hotel & Bungalow -6.8798,107.5884",https://www.google.com/maps/search/?api=1&query=Ahadiat%20Hotel%20%26%20Bungalow%20-6.8798%2C107.5884,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0001,LODGE-00214,Airy Eco Budi Cimahi,hotel,-6.8905806,107.5587424,4,200,high_review_confidence,high_review_confidence,0.74,False,0,False,parent_target,"Airy Eco Budi Cimahi -6.8905806,107.5587424",https://www.google.com/maps/search/?api=1&query=Airy%20Eco%20Budi%20Cimahi%20-6.8905806%2C107.5587424,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0208,LODGE-00854,Alqueby Hotel,hotel,-6.9119,107.6509,4.3,1478,high_review_confidence,high_review_confidence,1.0,False,0,False,parent_target,"Alqueby Hotel -6.9119,107.6509",https://www.google.com/maps/search/?api=1&query=Alqueby%20Hotel%20-6.9119%2C107.6509,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0287,LODGE-00856,Amaris Hotel Cihampelas,hotel,-6.8902,107.6037,4.2,4066,high_review_confidence,high_review_confidence,1.0,False,0,False,parent_target,"Amaris Hotel Cihampelas -6.8902,107.6037",https://www.google.com/maps/search/?api=1&query=Amaris%20Hotel%20Cihampelas%20-6.8902%2C107.6037,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0231,LODGE-00857,Amaris Hotel Cimanuk,hotel,-6.9044,107.6207,4.3,1945,high_review_confidence,high_review_confidence,1.0,False,0,False,parent_target,"Amaris Hotel Cimanuk -6.9044,107.6207",https://www.google.com/maps/search/?api=1&query=Amaris%20Hotel%20Cimanuk%20-6.9044%2C107.6207,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0264,LODGE-00858,Amaris Hotel Setiabudhi Bandung,hotel,-6.8735,107.5959,4.4,2850,high_review_confidence,high_review_confidence,1.0,False,0,False,parent_target,"Amaris Hotel Setiabudhi Bandung -6.8735,107.5959",https://www.google.com/maps/search/?api=1&query=Amaris%20Hotel%20Setiabudhi%20Bandung%20-6.8735%2C107.5959,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0294,LODGE-01216,Amaroossa Hotel Bandung,hotel,-6.9085,107.6185,4.3,4458,high_review_confidence,high_review_confidence,0.9,False,0,False,parent_target,"Amaroossa Hotel Bandung -6.9085,107.6185",https://www.google.com/maps/search/?api=1&query=Amaroossa%20Hotel%20Bandung%20-6.9085%2C107.6185,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0032,LODGE-00084,Amellia Hotel Pasteur,hotel,-6.8857,107.5786,4.2,271,high_review_confidence,high_review_confidence,0.9,False,0,False,parent_target,"Amellia Hotel Pasteur -6.8857,107.5786",https://www.google.com/maps/search/?api=1&query=Amellia%20Hotel%20Pasteur%20-6.8857%2C107.5786,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0118,LODGE-00859,Amira Hotel,hotel,-6.8844,107.5834,4.3,516,high_review_confidence,high_review_confidence,1.0,False,0,False,parent_target,"Amira Hotel -6.8844,107.5834",https://www.google.com/maps/search/?api=1&query=Amira%20Hotel%20-6.8844%2C107.5834,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0018,LODGE-00056,Andalucia Lodge & Brunch Bandung,hotel,-6.8926,107.5745,4.7,238,high_review_confidence,high_review_confidence,0.95,False,0,False,parent_target,"Andalucia Lodge & Brunch Bandung -6.8926,107.5745",https://www.google.com/maps/search/?api=1&query=Andalucia%20Lodge%20%26%20Brunch%20Bandung%20-6.8926%2C107.5745,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0205,LODGE-01222,Ardan Hotel,hotel,-6.8933,107.5991,4.4,1431,high_review_confidence,high_review_confidence,0.9,False,0,False,parent_target,"Ardan Hotel -6.8933,107.5991",https://www.google.com/maps/search/?api=1&query=Ardan%20Hotel%20-6.8933%2C107.5991,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0109,LODGE-01519,Ardellia Hotel,hotel,-6.925,107.6189,4.2,466,high_review_confidence,high_review_confidence,0.75,False,0,False,parent_target,"Ardellia Hotel -6.925,107.6189",https://www.google.com/maps/search/?api=1&query=Ardellia%20Hotel%20-6.925%2C107.6189,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0037,LODGE-01520,Arsallya Hotel,hotel,-6.9279,107.6212,4.1,285,high_review_confidence,high_review_confidence,0.75,False,0,False,parent_target,"Arsallya Hotel -6.9279,107.6212",https://www.google.com/maps/search/?api=1&query=Arsallya%20Hotel%20-6.9279%2C107.6212,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0285,LODGE-00863,Art Deco Luxury Hotel,hotel,-6.8699,107.6078,4.5,3846,high_review_confidence,high_review_confidence,1.0,False,0,False,parent_target,"Art Deco Luxury Hotel -6.8699,107.6078",https://www.google.com/maps/search/?api=1&query=Art%20Deco%20Luxury%20Hotel%20-6.8699%2C107.6078,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0323,LODGE-00864,Aryaduta Bandung,hotel,-6.9093,107.6119,4.6,9892,high_review_confidence,high_review_confidence,1.0,False,0,False,parent_target,"Aryaduta Bandung -6.9093,107.6119",https://www.google.com/maps/search/?api=1&query=Aryaduta%20Bandung%20-6.9093%2C107.6119,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0187,LODGE-00865,Asmila Boutique Hotel,hotel,-6.882,107.6001,4.4,1034,high_review_confidence,high_review_confidence,1.0,False,0,False,parent_target,"Asmila Boutique Hotel -6.882,107.6001",https://www.google.com/maps/search/?api=1&query=Asmila%20Boutique%20Hotel%20-6.882%2C107.6001,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0091,LODGE-01223,Asoka Hotel Bandung,hotel,-6.928,107.6128,4.3,417,high_review_confidence,high_review_confidence,0.9,False,0,False,parent_target,"Asoka Hotel Bandung -6.928,107.6128",https://www.google.com/maps/search/?api=1&query=Asoka%20Hotel%20Bandung%20-6.928%2C107.6128,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0069,LODGE-00085,Asthaloka,hotel,-6.8939,107.5735,4.9,364,high_review_confidence,high_review_confidence,0.9,False,0,False,parent_target,"Asthaloka -6.8939,107.5735",https://www.google.com/maps/search/?api=1&query=Asthaloka%20-6.8939%2C107.5735,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0333,LODGE-00866,Aston Pasteur,hotel,-6.8936,107.5872,4.6,16164,high_review_confidence,high_review_confidence,1.0,False,0,False,parent_target,"Aston Pasteur -6.8936,107.5872",https://www.google.com/maps/search/?api=1&query=Aston%20Pasteur%20-6.8936%2C107.5872,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0284,LODGE-00869,Bali World Hotel,hotel,-6.9384,107.6632,4.2,3821,high_review_confidence,high_review_confidence,1.0,False,0,False,parent_target,"Bali World Hotel -6.9384,107.6632",https://www.google.com/maps/search/?api=1&query=Bali%20World%20Hotel%20-6.9384%2C107.6632,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0044,LODGE-01521,Bantal Guling Asia Afrika,hotel,-6.926,107.6056,3.9,307,high_review_confidence,high_review_confidence,0.75,False,0,False,parent_target,"Bantal Guling Asia Afrika -6.926,107.6056",https://www.google.com/maps/search/?api=1&query=Bantal%20Guling%20Asia%20Afrika%20-6.926%2C107.6056,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0131,LODGE-00872,Bantal Guling Pasar Baru,hotel,-6.9187,107.5999,4,594,high_review_confidence,high_review_confidence,1.0,False,0,False,parent_target,"Bantal Guling Pasar Baru -6.9187,107.5999",https://www.google.com/maps/search/?api=1&query=Bantal%20Guling%20Pasar%20Baru%20-6.9187%2C107.5999,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0320,LODGE-00876,Best Western Premier La Grande,hotel,-6.9093,107.6099,4.6,8923,high_review_confidence,high_review_confidence,1.0,False,0,False,parent_target,"Best Western Premier La Grande -6.9093,107.6099",https://www.google.com/maps/search/?api=1&query=Best%20Western%20Premier%20La%20Grande%20-6.9093%2C107.6099,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0108,LODGE-01608,Best Western Setiabudhi Bandung,hotel,-6.8611,107.5952,4.8,464,high_review_confidence,high_review_confidence,0.6,False,0,False,parent_target,"Best Western Setiabudhi Bandung -6.8611,107.5952",https://www.google.com/maps/search/?api=1&query=Best%20Western%20Setiabudhi%20Bandung%20-6.8611%2C107.5952,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0201,LODGE-01229,Blackbird Hotel,hotel,-6.8314,107.5961,4.4,1302,high_review_confidence,high_review_confidence,0.9,False,0,False,parent_target,"Blackbird Hotel -6.8314,107.5961",https://www.google.com/maps/search/?api=1&query=Blackbird%20Hotel%20-6.8314%2C107.5961,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0199,LODGE-00877,Bobobox Pods Alun Alun,hotel,-6.9233,107.6047,4.7,1243,high_review_confidence,high_review_confidence,1.0,False,0,False,parent_target,"Bobobox Pods Alun Alun -6.9233,107.6047",https://www.google.com/maps/search/?api=1&query=Bobobox%20Pods%20Alun%20Alun%20-6.9233%2C107.6047,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0100,LODGE-00878,Bobobox Pods Cipaganti,hotel,-6.9027,107.6031,4.6,444,high_review_confidence,high_review_confidence,1.0,False,0,False,parent_target,"Bobobox Pods Cipaganti -6.9027,107.6031",https://www.google.com/maps/search/?api=1&query=Bobobox%20Pods%20Cipaganti%20-6.9027%2C107.6031,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0158,LODGE-00768,"Bobocabin Pangalengan, Bandung",hotel,-7.1723,107.5274,4.6,791,high_review_confidence,high_review_confidence,0.6,False,0,False,parent_target,"Bobocabin Pangalengan, Bandung -7.1723,107.5274",https://www.google.com/maps/search/?api=1&query=Bobocabin%20Pangalengan%2C%20Bandung%20-7.1723%2C107.5274,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0180,LODGE-00769,"Bobocabin Ranca upas, Bandung",hotel,-7.1397,107.3909,4.4,990,high_review_confidence,high_review_confidence,0.6,False,0,False,parent_target,"Bobocabin Ranca upas, Bandung -7.1397,107.3909",https://www.google.com/maps/search/?api=1&query=Bobocabin%20Ranca%20upas%2C%20Bandung%20-7.1397%2C107.3909,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0185,LODGE-00879,"Bobopod Dago, Bandung",hotel,-6.9024,107.613,4.7,1010,high_review_confidence,high_review_confidence,1.0,False,0,False,parent_target,"Bobopod Dago, Bandung -6.9024,107.613",https://www.google.com/maps/search/?api=1&query=Bobopod%20Dago%2C%20Bandung%20-6.9024%2C107.613,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0218,LODGE-00880,"Bobopod Paskal, Bandung",hotel,-6.9104,107.5982,4.6,1662,high_review_confidence,high_review_confidence,1.0,False,0,False,parent_target,"Bobopod Paskal, Bandung -6.9104,107.5982",https://www.google.com/maps/search/?api=1&query=Bobopod%20Paskal%2C%20Bandung%20-6.9104%2C107.5982,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0215,LODGE-01230,Bukit Dago Hotel,hotel,-6.8771,107.6171,4,1615,high_review_confidence,high_review_confidence,0.9,False,0,False,parent_target,"Bukit Dago Hotel -6.8771,107.6171",https://www.google.com/maps/search/?api=1&query=Bukit%20Dago%20Hotel%20-6.8771%2C107.6171,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0003,LODGE-00881,Bumi Makhraja,hotel,-6.89,107.6302,4.2,204,high_review_confidence,high_review_confidence,1.0,False,0,False,parent_target,"Bumi Makhraja -6.89,107.6302",https://www.google.com/maps/search/?api=1&query=Bumi%20Makhraja%20-6.89%2C107.6302,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0115,LODGE-01231,Buton Backpacker Lodge,hotel,-6.911,107.6,4.6,500,high_review_confidence,high_review_confidence,0.9,False,0,False,parent_target,"Buton Backpacker Lodge -6.911,107.6",https://www.google.com/maps/search/?api=1&query=Buton%20Backpacker%20Lodge%20-6.911%2C107.6,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
