location_id,location_name,category,multi_labels,avg_sentimen_skor,total_ulasan,sentimen_label_lokasi,latitude,longitude,price_min,price_max,jam_buka,jam_tutup,estimasi_durasi_menit,deskripsi_google,price_type,subcategory,tags_sintetis,jam_buka_weekday,jam_tutup_weekday,jam_buka_weekend,jam_tutup_weekend,sumber_deskripsi,sumber_jam,status_deskripsi,status_jam,catatan_jam,avg_rating,ulasan_positif,ulasan_negatif,primary_intent,core_labels,secondary_labels,avoid_labels,label_confidence,needs_manual_review,review_reason,label_reason,label_scores_json,label_source,review_status,manual_primary_intent,manual_core_labels,manual_secondary_labels,manual_avoid_labels,final_primary_intent,final_core_labels,final_secondary_labels,final_avoid_labels,curation_action,display_status,is_active_verified,manual_review_confidence,curation_note,final_label_source,price_verified,night_verified,indoor_verified,child_friendly_verified,qa_flag_reason,parking_verified,wheelchair_accessible_verified,toilet_verified,mushola_verified,pet_friendly_verified,open_24h_verified,crowd_level,shopping_subtype,coordinate_verified,distance_from_alun_alun_km,coordinate_audit_reason,safety_verified,sentiment_score,sentiment_model_source,sentiment_model_version,sentiment_available,media_available,media_image_url,media_destination_url,media_website,media_source,media_place_id,media_match_title,media_match_score,media_match_method,media_audit_status,media_audit_note,kota_kabupaten,kecamatan
LODGE-01205,Vio Hotel Surapati,Santai,,,1757.0,,-6.899,107.6197,289425.0,,,,,Penginapan berjenis Hotel bernama Vio Hotel Surapati berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly.,,Hotel,,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792714/muterbandung/penginapan/LODGE-01205_main.jpg,https://viohotel.com/vio-surapati,,,,,,,,,Unknown,Unknown
LODGE-01207,Zodiak Kebonjati Hotel Bandung,Santai,,,706.0,,-6.9159,107.6009,239331.0,,,,,Penginapan berjenis Hotel bernama Zodiak Kebonjati Hotel Bandung berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning; Kid-friendly.,,Hotel,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792725/muterbandung/penginapan/LODGE-01207_main.jpg,https://booking.kagumhotels.com/offers?hotel=ZKBJ,,,,,,,,,Unknown,Unknown
LODGE-01208,Zodiak Sutami Hotel Bandung,Santai,,,1487.0,,-6.8794,107.5839,285768.0,,,,,Penginapan berjenis Hotel bernama Zodiak Sutami Hotel Bandung berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Airport shuttle; Full-service laundry; Kid-friendly.,,Hotel,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792734/muterbandung/penginapan/LODGE-01208_main.jpg,https://booking.kagumhotels.com/offers?hotel=ZSTM,,,,,,,,,Unknown,Unknown
LODGE-01209,Zoe Guest House Hotel Bandung,Santai,,,300.0,,-6.8827,107.5819,525210.0,,,,,Penginapan berjenis Guest_House bernama Zoe Guest House Hotel Bandung berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning; Kitchen in some rooms; Smoke-free property.,,Guest_House,,,,,,,,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792744/muterbandung/penginapan/LODGE-01209_main.jpg,http://zoeguesthouse.com/,,,,,,,,,Unknown,Unknown
LODGE-01211,3 Bed Villa The Dago View,Santai,,,1.0,,-6.8557,107.645,5982301.0,,,,,Penginapan berjenis Villa bernama 3 Bed Villa The Dago View berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Ber-AC; Dapur; Bebas asap rokok; Wi-Fi gratis.,,Villa,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792763/muterbandung/penginapan/LODGE-01211_main.jpg,,,,,,,,,,Unknown,Unknown
LODGE-01215,ASOKA INN,Santai,,,263.0,,-6.8808,107.5808,124513.0,,,,,Penginapan berjenis Hotel bernama ASOKA INN berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Free Wi-Fi; Parking.,,Hotel,,,,,,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792767/muterbandung/penginapan/LODGE-01215_main.jpg,,,,,,,,,,Unknown,Unknown
LODGE-01216,Amaroossa Hotel Bandung,Santai,,,4458.0,,-6.9085,107.6185,441589.0,,,,,Penginapan berjenis Hotel bernama Amaroossa Hotel Bandung berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Fitness center; Spa; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Kid-friendly.,,Hotel,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792777/muterbandung/penginapan/LODGE-01216_main.jpg,,,,,,,,,,Unknown,Unknown
LODGE-01222,Ardan Hotel,Santai,,,1431.0,,-6.8933,107.5991,375356.0,,,,,Penginapan berjenis Hotel bernama Ardan Hotel berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Airport shuttle; Full-service laundry; Kid-friendly.,,Hotel,,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792787/muterbandung/penginapan/LODGE-01222_main.jpg,,,,,,,,,,Unknown,Unknown
LODGE-01223,Asoka Hotel Bandung,Santai,,,417.0,,-6.928,107.6128,185661.0,,,,,Penginapan berjenis Hotel bernama Asoka Hotel Bandung berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Wi-Fi; Free parking; Air conditioning; Kid-friendly.,,Hotel,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792796/muterbandung/penginapan/LODGE-01223_main.jpg,,,,,,,,,,Unknown,Unknown
LODGE-01229,Blackbird Hotel,Santai,,,1302.0,,-6.8314,107.5961,639068.0,,,,,Penginapan berjenis Hotel bernama Blackbird Hotel berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Wi-Fi; Free parking; Outdoor pool; Air conditioning; Restaurant; Room service; Kid-friendly.,,Hotel,,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792807/muterbandung/penginapan/LODGE-01229_main.jpg,,,,,,,,,,Unknown,Unknown
LODGE-01230,Bukit Dago Hotel,Santai,,,1615.0,,-6.8771,107.6171,223072.0,,,,,Penginapan berjenis Hotel bernama Bukit Dago Hotel berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Hot tub; Air conditioning; Restaurant; Kid-friendly; Smoke-free property.,,Hotel,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792825/muterbandung/penginapan/LODGE-01230_main.jpg,,,,,,,,,,Unknown,Unknown
LODGE-01233,Calma Villa by Kozystay - Bandung,Santai,,,16.0,,-6.8314,107.629,6065544.0,,,,,Penginapan berjenis Villa bernama Calma Villa by Kozystay - Bandung berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Ber-AC; Perapian; Bak air panas; Papan setrika; Dapur; Microwave; Pemanggang luar ruang; Kolam renang luar; Kompor; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis; Wi-Fi gratis.,,Villa,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792837/muterbandung/penginapan/LODGE-01233_main.jpg,,,,,,,,,,Unknown,Unknown
LODGE-01234,Chara Hotel,Santai,,3.5492368590305827,1386.0,Positif,-6.9225,107.6197,460736.0,,,,,Penginapan berjenis Hotel bernama Chara Hotel berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Free Wi-Fi; Free parking; Air conditioning; Spa; Restaurant; Room service; Full-service laundry; Kid-friendly.,,Hotel,,,,,,,,,,,4.0,14.0,6.0,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792866/muterbandung/penginapan/LODGE-01234_main.jpg,,,,,,,,,,Unknown,Unknown
LODGE-01242,Daarul Jannah Cottage,Santai,,,602.0,,-6.8648,107.5895,285600.0,,,,,Penginapan berjenis Hotel bernama Daarul Jannah Cottage berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Free Wi-Fi; Free parking; Restaurant; Room service; Full-service laundry; Kid-friendly.,,Hotel,,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792876/muterbandung/penginapan/LODGE-01242_main.jpg,,,,,,,,,,Unknown,Unknown
LODGE-01243,Dago Escape Villa by Kozystay - Bandung,Santai,,,21.0,,-6.856,107.6544,27551038.0,,,,,Penginapan berjenis Villa bernama Dago Escape Villa by Kozystay - Bandung berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Ber-AC; Balkon; Elevator; Gym; Bak air panas; Papan setrika; Dapur; Microwave; Kolam renang luar; Kompor; Bebas asap rokok; Parkir gratis; Wi-Fi gratis.,,Villa,,,,,,,,,,,4.675,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792886/muterbandung/penginapan/LODGE-01243_main.jpg,,,,,,,,,,Unknown,Unknown
LODGE-01244,Dago's Hill Hotel,Santai,,,369.0,,-6.8829,107.6213,237011.0,,,,,Penginapan berjenis Hotel bernama Dago's Hill Hotel berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Outdoor pool; Air conditioning.,,Hotel,,,,,,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792889/muterbandung/penginapan/LODGE-01244_main.jpg,,,,,,,,,,Unknown,Unknown
LODGE-01245,De Batara Hotel,Santai,,,3106.0,,-6.8981,107.6042,223576.0,,,,,Penginapan berjenis Hotel bernama De Batara Hotel berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast ($); Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Accessible; Kid-friendly.,,Hotel,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792898/muterbandung/penginapan/LODGE-01245_main.jpg,,,,,,,,,,Unknown,Unknown
LODGE-01248,Family Only Amazing City View Villa - De Reiz Firen Syariah,Santai,,,3.0,,-6.867,107.6394,4434060.0,,,,,Penginapan berjenis Villa bernama Family Only Amazing City View Villa - De Reiz Firen Syariah berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Ber-AC; Balkon; Papan setrika; Dapur; Microwave; Pemanggang luar ruang; Teras; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis; Wi-Fi gratis.,,Villa,,,,,,,,,,,3.15,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781803373/muterbandung/penginapan/LODGE-01248_main_forced.jpg,,,,,,,,,,Unknown,Unknown
LODGE-01250,Gandasari Hotel,Santai,,,839.0,,-6.908,107.613,230125.0,,,,,Penginapan berjenis Hotel bernama Gandasari Hotel berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast ($); Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Accessible; Kid-friendly.,,Hotel,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792908/muterbandung/penginapan/LODGE-01250_main.jpg,,,,,,,,,,Unknown,Unknown
LODGE-01252,Grand Sovia Hotel,Santai,,,4356.0,,-6.9124,107.6028,332000.0,,,,,Penginapan berjenis Hotel bernama Grand Sovia Hotel berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Spa; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Kid-friendly.,,Hotel,,,,,,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792917/muterbandung/penginapan/LODGE-01252_main.jpg,https://www.google.com/aclk?sa=l&ai=DChsSEwjGy-6DpOaUAxUnjMIIHX4IObwYACICCAEQAxoCamY&co=1&ase=2&gclid=EAIaIQobChMIxsvug6TmlAMVJ4zCCB1-CDm8EA0YBiABEgL9sfD_BwE&cid=CAASugHkaEaNfybNslr420Hep2TgCQsfS8p8ycb5dSOtQw1aZHPkeisHdMVJooTnqEBYh3hvVNqsMsOxgfLrWSAq3EYAO9z6i8ldhuKWFLJlFl_8-muY4oZleTqckbPoRkW8hLXiJ1H3WVYEkEwBwVUpjJ1_h8bZHa4oJV5Zg2qhn54fu_MgjfsSSsx_vgjgW0VYLodbKdh1RqGvwOxg5oTuDqJDnHQe9H-dD4DBkkfuiAFyp5nWfZy-Vji5mQA&category=acrcp_v1_48&sig=AOD64_0woBrGI9swfruIcXpP3cU9oZpU4A&adurl=,,,,,,,,,Unknown,Unknown
LODGE-01262,Hotel Astria Graha,Santai,,,1119.0,,-6.9233,107.6104,134763.0,,,,,Penginapan berjenis Hotel bernama Hotel Astria Graha berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning; Full-service laundry; Kid-friendly.,,Hotel,,,,,,,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792927/muterbandung/penginapan/LODGE-01262_main.jpg,,,,,,,,,,Unknown,Unknown
LODGE-01263,Hotel California Bandung,Santai,,,3283.0,,-6.9038,107.6053,438452.0,,,,,Penginapan berjenis Hotel bernama Hotel California Bandung berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Kid-friendly.,,Hotel,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792936/muterbandung/penginapan/LODGE-01263_main.jpg,,,,,,,,,,Unknown,Unknown
LODGE-01264,Hotel Citradream Bandung,Santai,,,2780.0,,-6.912,107.5981,275395.0,,,,,Penginapan berjenis Hotel bernama Hotel Citradream Bandung berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast ($); Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Accessible; Kid-friendly.,,Hotel,,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792947/muterbandung/penginapan/LODGE-01264_main.jpg,,,,,,,,,,Unknown,Unknown
LODGE-01265,Hotel Eve,Santai,,,611.0,,-6.9487,107.5949,184321.0,,,,,Penginapan berjenis Hotel bernama Hotel Eve berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning; Restaurant.,,Hotel,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792955/muterbandung/penginapan/LODGE-01265_main.jpg,,,,,,,,,,Unknown,Unknown
LODGE-01266,Hotel Guntur Bandung,Santai,,,896.0,,-6.9139,107.6043,386310.0,,,,,Penginapan berjenis Hotel bernama Hotel Guntur Bandung berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Restaurant; Room service; Full-service laundry; Accessible; Kid-friendly.,,Hotel,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792963/muterbandung/penginapan/LODGE-01266_main.jpg,,,,,,,,,,Unknown,Unknown
LODGE-01267,Hotel Kurnia,Santai,,1.7137060165405271,312.0,Netral,-6.9284,107.6167,122727.0,,,,,Penginapan berjenis Hotel bernama Hotel Kurnia berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning.,,Hotel,,,,,,,,,,,3.6,5.0,15.0,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792974/muterbandung/penginapan/LODGE-01267_main.jpg,,,,,,,,,,Unknown,Unknown
LODGE-01268,Hotel Lingga,Santai,,,2367.0,,-6.9499,107.6268,274857.0,,,,,Penginapan berjenis Hotel bernama Hotel Lingga berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Fitness center; Restaurant; Room service; Full-service laundry; Kid-friendly.,,Hotel,,,,,,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792988/muterbandung/penginapan/LODGE-01268_main.jpg,,,,,,,,,,Unknown,Unknown
LODGE-01269,Hotel Narapati Indah Syariah,Santai,,,601.0,,-6.9276,107.6272,184117.0,,,,,Penginapan berjenis Hotel bernama Hotel Narapati Indah Syariah berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly.,,Hotel,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781793002/muterbandung/penginapan/LODGE-01269_main.jpg,,,,,,,,,,Unknown,Unknown
LODGE-01270,Hotel Nyland Pasteur Bandung,Santai,,,1639.0,,-6.895,107.5873,313740.0,,,,,Penginapan berjenis Hotel bernama Hotel Nyland Pasteur Bandung berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Smoke-free property.,,Hotel,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781793019/muterbandung/penginapan/LODGE-01270_main.jpg,,,,,,,,,,Unknown,Unknown
LODGE-01271,Hotel Sakura Bandung,Santai,,,677.0,,-6.9035,107.6051,208103.0,,,,,Penginapan berjenis Hotel bernama Hotel Sakura Bandung berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning; Kid-friendly.,,Hotel,,,,,,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781793029/muterbandung/penginapan/LODGE-01271_main.jpg,,,,,,,,,,Unknown,Unknown
LODGE-01272,Hotel Victory,Santai,,3.781999374058709,386.0,Positif,-6.9068,107.5958,340057.0,,,,,Penginapan berjenis Hotel bernama Hotel Victory berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Airport shuttle; Full-service laundry; Kid-friendly.,,Hotel,,,,,,,,,,,4.1,13.0,5.0,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781793039/muterbandung/penginapan/LODGE-01272_main.jpg,,,,,,,,,,Unknown,Unknown
LODGE-01273,Hyper Inn Hotel Paskal Bandung,Santai,,,741.0,,-6.9145,107.594,302132.0,,,,,Penginapan berjenis Hotel bernama Hyper Inn Hotel Paskal Bandung berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly.,,Hotel,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781793048/muterbandung/penginapan/LODGE-01273_main.png,,,,,,,,,,Unknown,Unknown
LODGE-01274,Idea's Hotel 2,Santai,,,453.0,,-6.9139,107.6409,229339.0,,,,,Penginapan berjenis Hotel bernama Idea's Hotel 2 berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Full-service laundry.,,Hotel,,,,,,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781793063/muterbandung/penginapan/LODGE-01274_main.jpg,,,,,,,,,,Unknown,Unknown
LODGE-01275,Ivory Hotel Bandung,Santai,,,2532.0,,-6.905,107.614,460004.0,,,,,Penginapan berjenis Hotel bernama Ivory Hotel Bandung berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly.,,Hotel,,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781793075/muterbandung/penginapan/LODGE-01275_main.jpg,,,,,,,,,,Unknown,Unknown
LODGE-01277,Jasmine Cozy Villa 3 Bedrooms With a Private Heated Swimming Pool and a Billiard Table,Santai,,,16.0,,-6.8674,107.6367,5756405.0,,,,,Penginapan berjenis Villa bernama Jasmine Cozy Villa 3 Bedrooms With a Private Heated Swimming Pool and a Billiard Table berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Ber-AC; Papan setrika; Dapur; Microwave; Kolam renang luar; Kompor; Teras; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis; Wi-Fi gratis.,,Villa,,,,,,,,,,,3.525,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781793092/muterbandung/penginapan/LODGE-01277_main.jpg,,,,,,,,,,Unknown,Unknown
LODGE-01281,Kirei Mountain View Villa 7 Bedrooms With a Private Swimming Pool,Santai,,,13.0,,-6.8581,107.6496,9288223.0,,,,,Penginapan berjenis Villa bernama Kirei Mountain View Villa 7 Bedrooms With a Private Swimming Pool berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Ber-AC; Papan setrika; Dapur; Microwave; Kolam renang luar; Kompor; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis.,,Villa,,,,,,,,,,,4.1692,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781793096/muterbandung/penginapan/LODGE-01281_main.jpg,,,,,,,,,,Unknown,Unknown
LODGE-01284,Lotus Hotel,Santai,,,873.0,,-6.8808,107.621,203540.0,,,,,Penginapan berjenis Hotel bernama Lotus Hotel berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Airport shuttle; Kid-friendly.,,Hotel,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781793100/muterbandung/penginapan/LODGE-01284_main.jpg,,,,,,,,,,Unknown,Unknown
