priority,impact_score,task_type,location_id,location_name,category,display_status,issue_codes,fields_to_complete,current_is_active_verified,current_media_available,current_sentiment_available,current_avg_rating,current_coordinate_verified,candidate_value,candidate_source_url,candidate_status,candidate_match_title,candidate_match_score,evidence_sources,recommended_action,auto_apply_allowed,reviewer_status,reviewer_note
P1,95,active_status_verification,LOC-061,Museum Konferensi Asia Afrika,Tempat Belajar,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.85,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-208,Museum Kota Bandung,Tempat Belajar,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.526315789473684,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-209,Museum Mandala Wangsit Siliwangi,Tempat Belajar,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.555555555555555,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-062,Museum Pos Indonesia,Tempat Belajar,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.6767676767676765,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-063,Museum Sri Baduga,Tempat Belajar,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.686868686868687,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-064,Nimo Highland,Rekreasi Keluarga,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.344,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-128,Observatorium Bosscha,Tempat Belajar,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.833333333333333,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-065,Orchid Forest Cikole,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.404347826086957,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-145,Palalangon Park,Rekreasi Keluarga,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.389830508474576,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-216,Panama Park 825,Rekreasi Keluarga,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.944444444444445,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-066,Pandiga Educreation Sports,Rekreasi Keluarga,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.222222222222222,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-067,Paris Van Java Resort Lifestyle Place,Tempat Belanja,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.445,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-161,Pemandian Air Panas Cibolang,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,3.227272727272727,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-070,Penangkaran Rusa Ranca Upas,Tempat Camping,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.55,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-153,Perkebunan Teh Malabar,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.843326885880077,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-122,Peta Park,Rekreasi Keluarga,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.642857142857143,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-071,Puncak Bukit Kujang Gunung Bohong,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.826086956521739,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-072,Puncak Eurad,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,3.604651162790698,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-227,Puncak Mega Gunung Puntang,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.791666666666667,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-073,Ranca Upas Ciwidey,Tempat Camping,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.485,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-074,Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,Tempat Kuliner,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,3.984848484848485,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-075,Sanghyang Heuleut,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.214285714285714,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-076,Sanghyang Kenit,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.566037735849057,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-194,Sanghyang Tikoro,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.269230769230769,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-127,Sarae Hills,Rekreasi Keluarga,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.021739130434782,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-077,Saung Angklung Udjo,Tempat Seni,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.87,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-078,Selasar Sunaryo Art Space,Tempat Seni,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.592964824120603,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-079,Situ Cileunca Pangalengan Bandung,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.56,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-080,Situ Cisanti,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.5487179487179485,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-081,Situ Ciseupan Cibeber,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.612244897959184,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-082,Situ Patenggang Ciwidey Bandung,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.36,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-150,Southland Camp Ciwidey,Tempat Camping,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.3,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-083,Stone Garden Citatah,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.62962962962963,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-172,Sudut Pandang Bandung,Tempat Kuliner,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.579526226734348,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-084,Sunrise Point Cukul,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.808510638297872,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-085,Tahura Gunung Kunci,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.502521008403361,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-119,Taman Dewi Sartika,Taman Kota,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.671111111111111,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-087,Taman Ecowisata Cimenteng,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.87719298245614,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-089,Taman Film,Taman Kota,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.2727272727272725,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-090,Taman Foto Bandung,Taman Kota,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.555,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-091,Taman Hutan Raya Ir. H. Djuanda,Taman Kota,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.85,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-092,Taman Jomblo,Taman Kota,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,3.969849246231156,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-093,Taman Kartini,Taman Kota,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.4124293785310735,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-094,Taman Lalu Lintas Ade Irma Suryani Nasution,Tempat Belajar,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.515,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-095,Taman Langit Pangalengan (Sunrise Point & Camping Ground),Tempat Camping,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.63,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-096,Taman Lansia,Taman Kota,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.442211055276382,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-097,Taman Lembah Dewata,Rekreasi Keluarga,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.384868421052632,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-146,Taman Love Soreang,Rekreasi Keluarga,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.2,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-212,Taman Maluku,Taman Kota,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.0,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-098,Taman Musik,Taman Kota,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.612903225806452,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-214,Taman Panatayuda,Taman Kota,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.513513513513513,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-210,Taman Sejarah Bandung,Tempat Sejarah,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.421686746987952,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-099,Taman Superhero,Taman Kota,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.55,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-211,Taman Vanda,Taman Kota,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.555555555555555,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-141,Taman Wisata Bougenville,Rekreasi Keluarga,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.5625,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-100,Tebing Karaton,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.823529411764706,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-136,Tepi Danau,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.289370078740157,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-101,Teras Cikapundung Bbws,Taman Kota,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.31,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-204,Teras Sunda Cibiru,Tempat Budaya,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.607427055702917,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-102,Terminal Wisata Grafika Cikole,Rekreasi Keluarga,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.554079696394687,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-103,The Great Asia Africa,Tempat Budaya,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.255402750491159,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-104,The Kings Shopping Centre,Tempat Belanja,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.55,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-105,The Lodge Maribaya,Rekreasi Keluarga,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.754716981132075,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-106,The Nice Park Bandung,Rekreasi Keluarga,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.955380577427822,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-108,Trans Studio Bandung,Rekreasi Keluarga,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,3.875,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-109,Trans Studio Mall Bandung,Tempat Belanja,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,3.515,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-110,Upside Down World Bandung,Rekreasi Keluarga,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,3.8241206030150754,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-111,Venus Cimahi,Rekreasi Keluarga,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.736180904522613,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-147,Victory Waterpark Soreang,Wahana Air,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,3.6885245901639343,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-112,Vihara Satya Budhi,Tempat Ibadah,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.719512195121951,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-113,Wayang Windu Panenjoan,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.775,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-200,Wisata Batu Kuda,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.529411764705882,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-115,Wisata Hutan Pinus Pal 16 Cikole Lembang,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.466666666666667,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-125,Wot Batu,Tempat Seni,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.75,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,92,coordinate_verification,LOC-023,Curug Malela,Wisata Alam,active_candidate,W_ACTIVE_COORDINATE_UNVERIFIED,coordinate_verified|latitude|longitude,True,True,True,4.2,False,,,,,,manual_realworld_verification_queue|manual_data_fill_queue,Verify coordinates against Maps/source before using for distance-sensitive claims.,False,todo,
P1,92,coordinate_verification,LOC-155,Curug Panganten,Wisata Alam,active_candidate,W_ACTIVE_COORDINATE_UNVERIFIED,coordinate_verified|latitude|longitude,True,True,False,,False,,,,,,manual_realworld_verification_queue|manual_data_fill_queue,Verify coordinates against Maps/source before using for distance-sensitive claims.,False,todo,
P1,92,coordinate_verification,LOC-044,Jans Park (Jatinangor National Park),Rekreasi Keluarga,active_candidate,W_ACTIVE_COORDINATE_UNVERIFIED,coordinate_verified|latitude|longitude,True,True,True,4.566037735849057,False,,,,,,manual_realworld_verification_queue|manual_data_fill_queue,Verify coordinates against Maps/source before using for distance-sensitive claims.,False,todo,
P1,92,coordinate_verification,LOC-138,Kebun Teh Sukawana,Wisata Alam,active_candidate,W_ACTIVE_COORDINATE_UNVERIFIED,coordinate_verified|latitude|longitude,True,True,True,4.5,False,,,,,,manual_realworld_verification_queue|manual_data_fill_queue,Verify coordinates against Maps/source before using for distance-sensitive claims.,False,todo,
P1,92,coordinate_verification,LOC-166,Muara Rahong Hills,Wisata Alam,active_candidate,W_ACTIVE_COORDINATE_UNVERIFIED,coordinate_verified|latitude|longitude,True,True,True,4.314285714285714,False,,,,,,manual_realworld_verification_queue|manual_data_fill_queue,Verify coordinates against Maps/source before using for distance-sensitive claims.,False,todo,
P1,92,coordinate_verification,LOC-069,Pemandian Cipanas Cileungsing,Wisata Alam,active_candidate,W_ACTIVE_COORDINATE_UNVERIFIED,coordinate_verified|latitude|longitude,True,True,True,4.222222222222222,False,,,,,,manual_realworld_verification_queue|manual_data_fill_queue,Verify coordinates against Maps/source before using for distance-sensitive claims.,False,todo,
P1,92,coordinate_verification,LOC-162,Rumah Putih Cukul,Rekreasi Keluarga,active_candidate,W_ACTIVE_COORDINATE_UNVERIFIED,coordinate_verified|latitude|longitude,True,True,False,,False,,,,,,manual_realworld_verification_queue|manual_data_fill_queue,Verify coordinates against Maps/source before using for distance-sensitive claims.,False,todo,
P1,92,coordinate_verification,LOC-158,Situ Ninah (Situ Datar),Wisata Alam,active_candidate,W_ACTIVE_COORDINATE_UNVERIFIED,coordinate_verified|latitude|longitude,True,False,True,3.095238095238096,False,,,,,,manual_realworld_verification_queue|manual_media_fill_queue|manual_data_fill_queue,Verify coordinates against Maps/source before using for distance-sensitive claims.,False,todo,
P1,92,coordinate_verification,LOC-116,Wisata Kampoeng Ciherang,Rekreasi Keluarga,active_candidate,W_ACTIVE_COORDINATE_UNVERIFIED,coordinate_verified|latitude|longitude,True,True,True,4.377358490566038,False,,,,,,manual_realworld_verification_queue|manual_data_fill_queue,Verify coordinates against Maps/source before using for distance-sensitive claims.,False,todo,
P1,90,media_completion,LOC-201,Curug Batu Templek,Wisata Alam,active_candidate,W_ACTIVE_MEDIA_UNAVAILABLE,media_available|media_image_url|media_destination_url|media_website|media_source,True,False,True,4.469387755102041,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHMJP83aN9MBOoNo1SsFD8mDqwi5OHtfiFwZrbFO23SrLhsyLEa3spGP53QrHKKe25Gqw1m8fojBt9w7MRtBucBEO2PBJbw-GMPqSZNyqeBXmT6o-5V0aUsdL1GojYSB9d2V6ucKQ=w408-h316-k-no,https://www.google.com/maps/search/?api=1&query=CURUG%20BATU%20TEMPLEK%20CISANGGARUNG&query_place_id=ChIJLfH8F5PdaC4Ra6lG7TD33_g,approved_candidate,CURUG BATU TEMPLEK CISANGGARUNG,1.0,manual_realworld_verification_queue|manual_media_fill_queue|local_scrape_media_candidates,"Review candidate media; accept only destination-level, non-misleading URL.",False,todo,
P1,90,media_completion,LOC-225,Curug Ceret Pangalengan,Wisata Alam,active_candidate,W_ACTIVE_MEDIA_UNAVAILABLE,media_available|media_image_url|media_destination_url|media_website|media_source,True,False,True,4.846153846153846,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE0Y2HVonU2ARsi5LwqRoa0P9wysaKNfCMuFSghtPCiCxi6e_BAQXIBK8Ee0QeVFnqDW_LJ4w3FE_iyL9V58yBUzUZOUZsyEmDhKNtzvWNGOW7yBu6iOgnt8r77yPvGzrTlWSxUfUbef5yQ=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Curug%20Ceret%20(Naringgul)&query_place_id=ChIJm9bQvQKHaC4RRAgjTKE2CYU,approved_candidate,Curug Ceret (Naringgul),1.0,manual_realworld_verification_queue|manual_media_fill_queue|local_scrape_media_candidates,"Review candidate media; accept only destination-level, non-misleading URL.",False,todo,
P1,90,media_completion,LOC-187,Curug Layung,Wisata Alam,active_candidate,W_ACTIVE_MEDIA_UNAVAILABLE,media_available|media_image_url|media_destination_url|media_website|media_source,True,False,True,4.461538461538462,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGKtJ7hsI4sw9Fqa7JWQdeET2XfH4yYVUgdwGaaB89myxMuxzFXwQGjbFeTakaVv-Y5MtXYBFog-3_kYapn2XURJksOfXj8OyP1M5MW-xxfX5FvprsF6yfRWWI8LdBjfwOJAXa1BQ=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Curug%20Layung%20%26%20Camping%20Ground&query_place_id=ChIJDb_T8kLhaC4R51rzsM7ZZVc,approved_candidate,Curug Layung & Camping Ground,1.0,manual_realworld_verification_queue|manual_media_fill_queue|local_scrape_media_candidates,"Review candidate media; accept only destination-level, non-misleading URL.",False,todo,
P1,90,media_completion,LOC-196,Curug Walanda Citatah,Wisata Alam,active_candidate,W_ACTIVE_MEDIA_UNAVAILABLE,media_available|media_image_url|media_destination_url|media_website|media_source,,False,False,,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGtmIOEolpi77W9akuLJ3xVd5hhlyzwKwu-tXmdiXGdgkVcbb2cxrWP4zACvG0GT-12uJsJidL3jc_Ekt0YtaRhsNiU0JBy5H5aG8lZm-7-vXpuSaORb99lSNQdzXEHU1ggNZ5s4g=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Curug%20Walanda&query_place_id=ChIJg8_ElDKoaS4R0-oy_NhXO3Y,approved_candidate,Curug Walanda,1.0,manual_realworld_verification_queue|manual_media_fill_queue|local_scrape_media_candidates,"Review candidate media; accept only destination-level, non-misleading URL.",False,todo,
