penginapan_id,name,property_type,latitude,longitude,region_bucket,overall_rating,reviews,price_lowest,price_display,amenities,primary_image_url,link,data_quality_score,data_quality_label,hotel_review_count_analyzed,hotel_adjusted_sentiment_score,hotel_adjusted_sentiment_label,hotel_review_confidence_label,capacity_min_estimated,capacity_max_estimated,capacity_confidence,refined_detail_listing_group,refined_detail_listing_action,refined_price_status,refined_price_action,refined_low_quality_status,refined_low_quality_action,attention_level,attention_reasons,same_name_count_in_dataset,listing_policy_status,listing_policy_action,listing_policy_reason,primary_ranking_allowed,secondary_ranking_allowed,manual_validation_needed,manual_validation_topic,validator_priority,validator_question,allowed_manual_decisions,suggested_default_decision,manual_decision,manual_note
LODGE-00115,Naomi Home Villa Bandung near Wahoo Whoosh - Three-Bedroom House,villa,-6.8695,107.4571,cimahi_baros_pasteur,4.5,1.0,,,Ber-AC; Cocok untuk anak; Bak air panas; Kolam renang di dalam ruangan; Papan setrika; Dapur; Microwave; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/516006152.jpg?k=17289f96eb5ccf3e51bccaa2af5622136660d61662b2bb5cf46a7cab33ff07ee&o=&a=1538557,https://www.bluepillow.com/search/65ca0865671b07d23c6a7cdc?dest=bkng&cat=House&lat=-6.86947&lng=107.45709&language=en,0.85,high,0,,Belum tersedia,missing_review_confidence,4,6,high_capacity_confidence,whole_house_or_large_unit,keep_secondary_or_review_parent_status,,,,,high,missing_price|looks_like_detail_or_unit_listing|property_type_maybe_needs_review,2,secondary_large_unit,secondary_for_group_or_villa_query,"rumah/villa besar relevan untuk rombongan, bukan default utama",False,True,False,,,,,,,
LODGE-00118,Private Villa Hana - Three-Bedroom Villa,villa,-6.8293,107.5542,cimahi_baros_pasteur,4.5,1.0,,,Cocok untuk anak; Gym; Papan setrika; Dapur; Microwave; Pemanggang luar ruang; Bebas asap rokok; Mesin cuci; Parkir gratis; Wi-Fi gratis,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/227104534.jpg?k=6ef286a3ecc66ae35c80f08a2cb89cce6b563ba0a557c0bbf711de7adf87ad43&o=,https://www.bluepillow.com/search/5d96c720e24da41074d66c1c?dest=bkng&cat=Villa&lat=-6.8293&lng=107.55424&language=en,0.85,high,0,,Belum tersedia,missing_review_confidence,4,6,high_capacity_confidence,whole_house_or_large_unit,keep_secondary_or_review_parent_status,,,,,medium,missing_price|looks_like_detail_or_unit_listing,1,secondary_large_unit,secondary_for_group_or_villa_query,"rumah/villa besar relevan untuk rombongan, bukan default utama",False,True,False,,,,,,,
LODGE-00119,Rumah Kembar DI kawasan wisata lembang - Three-Bedroom Villa,villa,-6.8455,107.5451,cimahi_baros_pasteur,,,817398.0,Rp 817.398,Cocok untuk anak; Ranjang bayi; Elevator; Kolam renang di dalam ruangan; Papan setrika; Dapur; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis,https://static.cupid.travel/hotels/388517784.jpg,https://www.bluepillow.com/search/65cab3cc671b07d23c6f18c8?dest=bkng&cat=Villa&lat=-6.84554&lng=107.54509&language=en,0.85,high,0,,Belum tersedia,missing_review_confidence,4,6,high_capacity_confidence,whole_house_or_large_unit,keep_secondary_or_review_parent_status,,,,,high,missing_rating_or_reviews|missing_any_sentiment|looks_like_detail_or_unit_listing,2,secondary_large_unit,secondary_for_group_or_villa_query,"rumah/villa besar relevan untuk rombongan, bukan default utama",False,True,False,,,,,,,
LODGE-00123,Simply Bright Studio Gateway Pasteur By Travelio,apartment,-6.8894,107.5675,cimahi_baros_pasteur,3.0,2.0,469664.0,Rp 469.664,Ber-AC; Elevator; Gym; Dapur; Kolam renang luar; Kompor; Boleh bawa hewan peliharaan; TV Kabel; Parkir berbayar; Wi-Fi gratis,https://q-xx.bstatic.com/xdata/images/hotel/max500/607563623.jpg?k=7bd396ddb0127b3115a73a9965aab5828f7f34cbde0ea2c91cc11ca565c37963&o=,,0.85,high,0,,Belum tersedia,missing_review_confidence,1,2,medium_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,medium,missing_source_link|looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-00124,Studio Gateway Pasteur By Kevin Property Diamond,apartment,-6.8903,107.5664,cimahi_baros_pasteur,,,289650.0,Rp 289.650,Balkon; Elevator; Dapur; Kolam renang luar; Mesin cuci; Dapat diakses pengguna kursi roda; Parkir berbayar; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/9523306/-1/d84f2106673cfa29089a9e82aa4805b5.jpg?ca=15&ce=1,https://www.agoda.com/diamond-gateway-pasteur-by-kevin/hotel/bandung-id.html,0.85,high,0,,Belum tersedia,missing_review_confidence,1,2,medium_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,high,missing_rating_or_reviews|missing_any_sentiment|looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-00125,Studio Gateway Pasteur By Kevin Property Topaz A,apartment,-6.8893,107.5664,cimahi_baros_pasteur,,,292204.0,Rp 292.204,Balkon; Elevator; Dapur; Kolam renang luar; Mesin cuci; Parkir berbayar; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/9522952/0/dd49757ae139d1091e11146d0c0a5770.jpg?ce=0,https://www.agoda.com/gateway-pasteur-apartment-by-kevin-h9522952/hotel/bandung-id.html,0.85,high,0,,Belum tersedia,missing_review_confidence,1,2,medium_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,high,missing_rating_or_reviews|missing_any_sentiment|looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-00126,Studio Gateway Pasteur By Kevin Property Topaz B,apartment,-6.8903,107.5661,cimahi_baros_pasteur,,,289976.0,Rp 289.976,Balkon; Elevator; Gym; Dapur; Kolam renang luar; Mesin cuci; Parkir berbayar; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/5698801/0/e41196e308e492afc14997a1518c2f96.jpg?ce=2,https://www.agoda.com/gateway-pasteur-apartment-bandung/hotel/bandung-id.html,0.85,high,0,,Belum tersedia,missing_review_confidence,1,2,medium_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,high,missing_rating_or_reviews|missing_any_sentiment|looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-00128,The Mansion Kotabaru Parahyangan - Four-Bedroom House,vacation_rental,-6.8681,107.4745,cimahi_baros_pasteur,5.0,1.0,,,Ber-AC; Cocok untuk anak; Ranjang bayi; Elevator; Gym; Papan setrika; Dapur; Microwave; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis; Wi-Fi gratis,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/488464862.jpg?k=f0eca2de2c4aea78742d06bab222abdd9ead6a4c25e8c34fa60252a92a6bf1c9&o=,https://www.bluepillow.com/search/654cae903011da1e8b77edd6?dest=bkng&cat=House&lat=-6.86813&lng=107.4745&language=en,0.85,high,0,,Belum tersedia,missing_review_confidence,6,8,high_capacity_confidence,whole_house_or_large_unit,keep_secondary_or_review_parent_status,,,,,medium,missing_price|looks_like_detail_or_unit_listing,1,secondary_large_unit,secondary_for_group_or_villa_query,"rumah/villa besar relevan untuk rombongan, bukan default utama",False,True,False,,,,,,,
LODGE-00129,Vila murah di dekat kawasan wisata lembang - Three-Bedroom House,vacation_rental,-6.8466,107.5451,cimahi_baros_pasteur,1.85,3.0,,,Cocok untuk anak; Ranjang bayi; Bak air panas; Papan setrika; Dapur; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel; Mesin cuci; Dapat diakses pengguna kursi roda,https://q-xx.bstatic.com/xdata/images/hotel/1200x1200/382830951.jpg?k=26461ea3632dca586e71e76962867fe22643b5e9b42f9059f361138ed9a68bdd&o=,https://www.bluepillow.com/search/65ca98e3671b07d23c6e45ca?dest=bkng&cat=House&lat=-6.84657&lng=107.54512&language=en,0.85,high,0,,Belum tersedia,missing_review_confidence,4,6,high_capacity_confidence,whole_house_or_large_unit,keep_secondary_or_review_parent_status,,,,,high,missing_price|looks_like_detail_or_unit_listing|property_type_maybe_needs_review,1,secondary_large_unit,secondary_for_group_or_villa_query,"rumah/villa besar relevan untuk rombongan, bukan default utama",False,True,False,,,,,,,
LODGE-00130,Villa Camp Forest by Little Bnb - Three-Bedroom Villa,villa,-6.8641,107.4574,cimahi_baros_pasteur,,,3902923.0,Rp 3.902.923,Ber-AC; Dapur; TV Kabel; Parkir gratis,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/695286930.jpg?k=8433afa46cdaf0f547e21ce85f6e7994267263e10236563fef8ae56928ac9e75&o=&a=1538557,https://www.bluepillow.com/search/6811b6346178c7268f2ceb52?dest=bkng&cat=Villa&lat=-6.8641&lng=107.45736&language=en,0.85,high,0,,Belum tersedia,missing_review_confidence,4,6,high_capacity_confidence,whole_house_or_large_unit,keep_secondary_or_review_parent_status,,,,,high,missing_rating_or_reviews|missing_any_sentiment|looks_like_detail_or_unit_listing|property_type_maybe_needs_review,2,secondary_large_unit,secondary_for_group_or_villa_query,"rumah/villa besar relevan untuk rombongan, bukan default utama",False,True,False,,,,,,,
LODGE-00134,Apartemen Gateway Pasteur,apartment,-6.88972044,107.5660095,cimahi_baros_pasteur,4.45,7.0,302273.0,Rp 302.273,"Ber-AC, Teras, Boleh bawa hewan peliharaan, Bebas asap rokok, TV Kabel, Dapat diakses pengguna kursi roda",https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzJMbOhbqaKPNRVdwkqQt-TVyKC5sT41OOzxQXA4HaoubLp4ACCDECyT9j1RZR8iolCKPisnvDpGqHZX-p9MqWtuWB_hSkITHz8LqlRq47w==.jpg,https://www.booking.com/hotel/id/simplicity-room.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14679139&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14679139_grp-3_gendate-20260503,0.84,high,0,,Belum tersedia,missing_review_confidence,2,4,low_capacity_confidence,,,,,,,low,capacity_low_confidence_for_unit_property,1,secondary_apartment_property,secondary_only,"apartemen diposisikan sebagai opsi pendukung, bukan pilihan utama",False,True,False,,,,,,,
LODGE-00136,High Livin Apartment Pasteur - Two-Bedroom Apartment,apartment,-6.890170097,107.5657883,cimahi_baros_pasteur,2.65,3.0,476397.0,Rp 476.397,"Ber-AC, Jemputan bandara, Ranjang bayi, Elevator, Kolam renang di dalam ruangan, Dapur, Kolam renang luar, Bebas asap rokok, TV Kabel, Dapat diakses pengguna kursi roda, Parkir gratis",https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/347217134.jpg?k=6601413dfdee74d52b5d0b76d4f0e252398720227eadeddcbf0806380f621c70&o=&a=1538557,https://www.bluepillow.com/search/654d1f993011da1e8b79dcf1/832435102?dest=bkng&cat=Apartment&lat=-6.89017&lng=107.56579&language=en,0.84,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,low,looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-00137,Mountain View at The Edge,apartment,-6.897422314,107.5370865,cimahi_baros_pasteur,3.5,2.0,250364.0,Rp 250.364,"Ber-AC, Elevator, Gym, Dapur, Kompor, Boleh bawa hewan peliharaan, Bebas asap rokok, TV Kabel, Dapat diakses pengguna kursi roda",https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzKyEqwKRQWdT8CmRoqfGMh9po2LkFcO8PAJ5drD6yZz0uS1zEdVB2ugLu6w2EabkGRoElCnxhmmZAwgeV1I8QQRpZul5167kP3Vq6k0Vog==.jpg,https://www.booking.com/hotel/id/mountain-view-at-the-edge.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-13359387&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-13359387_grp-3_gendate-20260503,0.84,high,87,0.5026541853058258,Positif,high_review_confidence,2,4,low_capacity_confidence,,,,,,,low,capacity_low_confidence_for_unit_property,3,secondary_apartment_property,secondary_only,"apartemen diposisikan sebagai opsi pendukung, bukan pilihan utama",False,True,False,,,,,,,
LODGE-00142,3BR Villa Punawangi With Jacuzzi,villa,-6.8695,107.4546,cimahi_baros_pasteur,4.65,3.0,,,Ber-AC; Papan setrika; Dapur; Microwave; Teras; Boleh bawa hewan peliharaan; Bebas asap rokok; Mesin cuci,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzDFopEk6dEtjJv3TPNhsSBigAq3kjwRvx60nz67-NhATYh9FRS5OZb8JpEq28Ki-zgAPpSq5sy791byVuOc2kwoVnsCg-m1Iq-VgV_QXfA==.jpg,https://www.booking.com/hotel/id/3br-villa-punawangi-with-jacuzzi.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14683154&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14683154_grp-2_gendate-20260524,0.8,high,0,,Belum tersedia,missing_review_confidence,4,6,high_capacity_confidence,whole_house_or_large_unit,keep_secondary_or_review_parent_status,,,,,high,missing_price|looks_like_detail_or_unit_listing|property_type_maybe_needs_review,1,secondary_large_unit,secondary_for_group_or_villa_query,"rumah/villa besar relevan untuk rombongan, bukan default utama",False,True,False,,,,,,,
LODGE-00145,Apartment 1BR Gateway Pasteur By Kevin Property,apartment,-6.89,107.5662,cimahi_baros_pasteur,,,313720.0,Rp 313.720,Balkon; Elevator; Dapur; Kolam renang luar; Mesin cuci; Parkir berbayar; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/37134561/0/d95e302391982a86dba194ff8270ac84.jpg?ce=2,https://www.agoda.com/apartment-1br-gateway-pasteur-by-kevin-property/hotel/bandung-id.html,0.8,high,0,,Belum tersedia,missing_review_confidence,1,2,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,high,missing_rating_or_reviews|missing_any_sentiment|looks_like_detail_or_unit_listing,2,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-00146,Apartment 1BR Gateway Pasteur By Kevin Property,apartment,-6.8901,107.5657,cimahi_baros_pasteur,,,323811.0,Rp 323.811,Ber-AC; Dapur; TV Kabel; Dapat diakses pengguna kursi roda; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/37134561/0/869ebed42c5869b0e172f6a640603d8d.jpg?ce=0&s=312x,https://www.bluepillow.com/search/655200cf1811a9820ebf5f98?dest=ago&cat=Vacation+rental+(other)&lat=-6.89013&lng=107.56574&language=en,0.8,high,0,,Belum tersedia,missing_review_confidence,1,2,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,high,missing_rating_or_reviews|missing_any_sentiment|looks_like_detail_or_unit_listing,2,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-00149,Best Choice 2BR Apartment at The Edge Bandung By Travelio,apartment,-6.8971,107.5373,cimahi_baros_pasteur,,,535868.0,Rp 535.868,Ber-AC; Elevator; Gym; Dapur; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzBNYCWdCQi6la51fKEun5clCiXLAg0agLn4LjmrOFfe1xDfG3VeF_UWTuOEs8k4qJjj0c5AIp-qbez6oqmuZJ3I-NP5uSHyjalQ4XEJVdg==.jpg,https://www.booking.com/hotel/id/best-choice-2br-apartment-at-the-edge-bandung-by-travelio.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12256376&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12256376_grp-0_gendate-20260524,0.8,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,high,missing_rating_or_reviews|missing_any_sentiment|looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-00152,"Casa de Jingga - KBP with Aesthetic Pool, Fun for Family Friends, Near Whoosh High Speed Train - Three-Bedroom House",vacation_rental,-6.8731,107.4728,cimahi_baros_pasteur,4.85,15.0,,,Ber-AC; Ranjang bayi; Papan setrika; Dapur; Microwave; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel; Mesin cuci,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlYG65CxyC0DxQphk6IqMaVqrRGxDpjg3xp8tVkONjD_DPwgLso9xuKCxBV9X3Vo2sZh2zHU1oyK-C0Y68Nre-GSRN7X_kb93c2mlhJEC0O7Zjtj0lWuFg==.jpg,https://www.booking.com/hotel/id/casa-de-jingga-kbp.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12705237&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12705237_grp-1_gendate-20260524,0.8,high,0,,Belum tersedia,missing_review_confidence,4,6,high_capacity_confidence,whole_house_or_large_unit,keep_secondary_or_review_parent_status,,,,,medium,missing_price|looks_like_detail_or_unit_listing,1,secondary_large_unit,secondary_for_group_or_villa_query,"rumah/villa besar relevan untuk rombongan, bukan default utama",False,True,False,,,,,,,
LODGE-00155,Good Choice Studio at Gateway Pasteur Apartment By Travelio,apartment,-6.8911,107.5656,cimahi_baros_pasteur,,,485629.0,Rp 485.629,Ber-AC; Dapur; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzHMENj_yuYfQZbUjknAeWsKb4F8iYCQOn3mZ5gv1zDFWho-pWgGmHY0BoiUDGL1r5D8xuhLCQrh3UzNVFvwixCSsajSJAnfh96rcL1G11g==.jpg,https://www.booking.com/hotel/id/good-choice-studio-at-gateway-pasteur-apartment-by-travelio.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12266257&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12266257_grp-1_gendate-20260524,0.8,high,0,,Belum tersedia,missing_review_confidence,1,2,medium_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,high,missing_rating_or_reviews|missing_any_sentiment|looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-00156,Great Choice 2BR at The Edge Bandung By Travelio,apartment,-6.8975,107.5374,cimahi_baros_pasteur,,,600416.0,Rp 600.416,Elevator; Gym; Dapur; Parkir berbayar; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/37050448/0/33cd4f499ae0c88f501359cb8a5bf42c.jpeg,https://www.agoda.com/great-choice-2br-at-the-edge-bandung-by-travelio/hotel/bandung-id.html,0.8,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,high,missing_rating_or_reviews|missing_any_sentiment|looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-00157,Great Escape Apartment Baros,apartment,-6.8975,107.5369,cimahi_baros_pasteur,,,173634.0,Rp 173.634,Ber-AC; Bebas asap rokok; TV Kabel; Dapat diakses pengguna kursi roda; Parkir gratis,https://pix8.agoda.net/hotelImages/1031495/497055840/04e5ab7468d23d5cb38ffd1ab29c640d.jpg?ca=28&ce=0&s=312x,https://www.bluepillow.com/search/628659e9f679d12a3a4195d4?dest=ago&cat=Vacation+rental+(other)&lat=-6.89748&lng=107.53694&language=en,0.8,high,0,,Belum tersedia,missing_review_confidence,2,4,low_capacity_confidence,,,,,,,medium,missing_rating_or_reviews|missing_any_sentiment|capacity_low_confidence_for_unit_property,2,secondary_apartment_property,secondary_only,"apartemen diposisikan sebagai opsi pendukung, bukan pilihan utama",False,True,False,,,,,,,
LODGE-00161,Homey 1BR Apartment @ The Edge Bandung By Travelio,apartment,-6.8971,107.5373,cimahi_baros_pasteur,,,386058.0,Rp 386.058,Elevator; Gym; Dapur; Parkir berbayar; Wi-Fi gratis,https://q-xx.bstatic.com/xdata/images/hotel/max500/584280022.jpg?k=40fab59672d0ebf195ff8adc4951c581f0a23b4d69d02e27fe181b213cd82d07&o=,https://www.agoda.com/homey-1br-apartment-the-edge-bandung-by-travelio/hotel/bandung-id.html,0.8,high,0,,Belum tersedia,missing_review_confidence,1,2,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,high,missing_rating_or_reviews|missing_any_sentiment|looks_like_detail_or_unit_listing|property_type_maybe_needs_review,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-00162,Homey 2BR Apartment at The Edge Bandung By Travelio,apartment,-6.8975,107.5374,cimahi_baros_pasteur,,,558883.0,Rp 558.883,Ber-AC; Gym; Dapur; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzJGIpkxRSX97MNP3YaeYmp1Yto1Unhuk7LBgaU2jlo9dyE2GmYNEePgUevFPCTbLYXjfCiO6sT2sBTXwddCGrmtbG5anaBW2mjBtVqqDcA==.jpg,https://www.booking.com/hotel/id/homey-2br-apartment-at-the-edge-bandung-by-travelio.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12266260&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12266260_grp-0_gendate-20260524,0.8,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,high,missing_rating_or_reviews|missing_any_sentiment|looks_like_detail_or_unit_listing|property_type_maybe_needs_review,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
