parent_penginapan_id,hotel_review_count_analyzed,hotel_sentiment_score,hotel_sentiment_confidence_mean,positive_review_count,neutral_review_count,negative_review_count,review_target_count,hotel_adjusted_sentiment_score,hotel_sentiment_label,hotel_adjusted_sentiment_label,hotel_review_confidence,hotel_review_confidence_label,hotel_sentiment_model_source,hotel_sentiment_model_version,hotel_sentiment_prior_score,hotel_sentiment_review_count_p95
LODGE-01599,20,0.876226338372678,0.9806636199945109,19,0,1,1,0.6713930077102462,Positif,Positif,0.8074672292006082,high_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.399999999999864
LODGE-01600,8,0.6934788557076975,0.8589920610679947,7,0,1,1,0.6038071485849181,Positif,Positif,0.582747172236255,medium_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.399999999999864
LODGE-01601,17,0.8605513012715414,0.9228185272143591,16,0,1,1,0.6582441178191026,Positif,Positif,0.7665834371229969,high_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.399999999999864
LODGE-01602,24,0.5657612297428146,0.9292711809165707,19,0,5,1,0.5817736930552868,Positif,Positif,0.8537091765993627,high_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.399999999999864
LODGE-01603,4,0.9727615619664155,0.9772139605404645,4,0,0,1,0.6178524077801728,Positif,Positif,0.42685458829968137,low_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.399999999999864
LODGE-01605,9,0.8765449535782466,0.9174810525148733,9,0,0,1,0.6332523449909813,Positif,Positif,0.6106908531864235,medium_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.399999999999864
LODGE-01607,17,0.8761815836356034,0.9235192262235522,17,0,0,1,0.6622100103592377,Positif,Positif,0.7665834371229969,high_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.399999999999864
LODGE-01608,24,0.754279649332425,0.9093038834208809,22,0,2,1,0.6429148021113765,Positif,Positif,0.8537091765993627,high_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.399999999999864
LODGE-01614,25,0.8553704351537154,0.9403626643439034,24,0,1,1,0.6780965953480874,Positif,Positif,0.8641112811083488,high_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.399999999999864
LODGE-01617,24,0.9619401675569832,0.971875717363352,24,0,0,1,0.7102641593733955,Positif,Positif,0.8537091765993627,high_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.399999999999864
LODGE-01618,5,0.9903961990060488,0.9914129521503948,5,0,0,1,0.6259084503144348,Positif,Positif,0.4752098510048695,low_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.399999999999864
LODGE-01619,21,0.5422012304554057,0.8820577610082727,17,0,4,1,0.5754818255186928,Positif,Positif,0.819805252288119,high_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.399999999999864
LODGE-01621,30,0.6417112145642638,0.8662150267859033,27,0,3,1,0.6090540026148948,Positif,Positif,0.9107609452172015,high_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.399999999999864
LODGE-01622,41,0.20319429030668493,0.9008528833188678,24,3,14,1,0.4154280184048105,Positif,Positif,0.9913034940873502,high_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.399999999999864
LODGE-01623,17,0.653403178787229,0.9203875588888398,14,1,2,1,0.605684146442486,Positif,Positif,0.7665834371229969,high_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.399999999999864
LODGE-01627,21,0.9532985398974513,0.9640767047396187,21,0,0,1,0.6970739874663401,Positif,Positif,0.819805252288119,high_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.399999999999864
LODGE-01631,19,0.8691591740132598,0.97130343868485,18,0,1,1,0.6664783779495016,Positif,Positif,0.7945271180731653,high_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.399999999999864
LODGE-01633,2,0.9001450434580408,0.9263828066069557,2,0,0,1,0.6014091126765337,Positif,Positif,0.2913735861181275,low_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.399999999999864
LODGE-01635,10,0.5991916319342453,0.9019095681748365,8,0,2,1,0.5910816681934354,Positif,Positif,0.6359689874013769,medium_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.399999999999864
LODGE-01637,9,0.8473716190662365,0.8847604448786632,9,0,0,1,0.6288021753196575,Positif,Positif,0.6106908531864235,medium_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.399999999999864
LODGE-01638,24,0.8815251235412328,0.9683453723808494,23,0,1,1,0.6841836045574765,Positif,Positif,0.8537091765993627,high_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.399999999999864
LODGE-01643,18,0.8713230388802768,0.9662897448077578,17,0,1,1,0.6640705657663037,Positif,Positif,0.7809231275810943,high_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.399999999999864
