severity,code,field,penginapan_id,name,message,recommended_action
MANUAL_REVIEW,POSSIBLE_DUPLICATE_NAME_COORD,"normalized_name,latitude,longitude",LODGE-00224,Cozy Rooms at The Edge by Lia - One-Bedroom Apartment,Nama normalized + koordinat rounded masih sama dengan baris lain.,"Review manual; jika benar properti sama, gabungkan atau pilih record kualitas terbaik."
MANUAL_REVIEW,POSSIBLE_DUPLICATE_NAME_COORD,"normalized_name,latitude,longitude",LODGE-00225,Cozy Rooms at The Edge by Lia - Studio Apartment,Nama normalized + koordinat rounded masih sama dengan baris lain.,"Review manual; jika benar properti sama, gabungkan atau pilih record kualitas terbaik."
MANUAL_REVIEW,POSSIBLE_DUPLICATE_NAME_COORD,"normalized_name,latitude,longitude",LODGE-00226,Cozy Rooms at The Edge by Lia - Two-Bedroom Apartment,Nama normalized + koordinat rounded masih sama dengan baris lain.,"Review manual; jika benar properti sama, gabungkan atau pilih record kualitas terbaik."
MANUAL_REVIEW,POSSIBLE_DUPLICATE_NAME_COORD,"normalized_name,latitude,longitude",LODGE-00227,Cozy house @Tatar simakirana Kota baru Parahyangan - Three-Bedroom Villa,Nama normalized + koordinat rounded masih sama dengan baris lain.,"Review manual; jika benar properti sama, gabungkan atau pilih record kualitas terbaik."
MANUAL_REVIEW,POSSIBLE_DUPLICATE_NAME_COORD,"normalized_name,latitude,longitude",LODGE-00232,High Livin Apartment Baros - Studio Apartment,Nama normalized + koordinat rounded masih sama dengan baris lain.,"Review manual; jika benar properti sama, gabungkan atau pilih record kualitas terbaik."
MANUAL_REVIEW,POSSIBLE_DUPLICATE_NAME_COORD,"normalized_name,latitude,longitude",LODGE-00236,"Lioravilla15 KBP with private pool, very comfortable and cozy, near WHOOSH and WAHOO - Villa with Private Pool",Nama normalized + koordinat rounded masih sama dengan baris lain.,"Review manual; jika benar properti sama, gabungkan atau pilih record kualitas terbaik."
MANUAL_REVIEW,POSSIBLE_DUPLICATE_NAME_COORD,"normalized_name,latitude,longitude",LODGE-00237,Lioravilla21 Kota Baru Parahyangan - Villa with Private Pool,Nama normalized + koordinat rounded masih sama dengan baris lain.,"Review manual; jika benar properti sama, gabungkan atau pilih record kualitas terbaik."
MANUAL_REVIEW,POSSIBLE_DUPLICATE_NAME_COORD,"normalized_name,latitude,longitude",LODGE-00238,Little Blue House - Double Room,Nama normalized + koordinat rounded masih sama dengan baris lain.,"Review manual; jika benar properti sama, gabungkan atau pilih record kualitas terbaik."
MANUAL_REVIEW,POSSIBLE_DUPLICATE_NAME_COORD,"normalized_name,latitude,longitude",LODGE-00239,Little Blue House - Queen Room,Nama normalized + koordinat rounded masih sama dengan baris lain.,"Review manual; jika benar properti sama, gabungkan atau pilih record kualitas terbaik."
MANUAL_REVIEW,POSSIBLE_DUPLICATE_NAME_COORD,"normalized_name,latitude,longitude",LODGE-00248,Villa Adryan Pakuhaji Bandung - Villa,Nama normalized + koordinat rounded masih sama dengan baris lain.,"Review manual; jika benar properti sama, gabungkan atau pilih record kualitas terbaik."
MANUAL_REVIEW,POSSIBLE_DUPLICATE_NAME_COORD,"normalized_name,latitude,longitude",LODGE-00271,The Edge by Lia - One-Bedroom Apartment,Nama normalized + koordinat rounded masih sama dengan baris lain.,"Review manual; jika benar properti sama, gabungkan atau pilih record kualitas terbaik."
MANUAL_REVIEW,POSSIBLE_DUPLICATE_NAME_COORD,"normalized_name,latitude,longitude",LODGE-00285,Casa Indigo - KBP - Three-Bedroom House,Nama normalized + koordinat rounded masih sama dengan baris lain.,"Review manual; jika benar properti sama, gabungkan atau pilih record kualitas terbaik."
MANUAL_REVIEW,POSSIBLE_DUPLICATE_NAME_COORD,"normalized_name,latitude,longitude",LODGE-00287,Cozy house @Tatar simakirana Kota baru Parahyangan - Three-Bedroom Villa,Nama normalized + koordinat rounded masih sama dengan baris lain.,"Review manual; jika benar properti sama, gabungkan atau pilih record kualitas terbaik."
MANUAL_REVIEW,POSSIBLE_DUPLICATE_NAME_COORD,"normalized_name,latitude,longitude",LODGE-00302,"Lioravilla15 KBP with private pool, very comfortable and cozy, near WHOOSH and WAHOO - Villa with Private Pool",Nama normalized + koordinat rounded masih sama dengan baris lain.,"Review manual; jika benar properti sama, gabungkan atau pilih record kualitas terbaik."
MANUAL_REVIEW,POSSIBLE_DUPLICATE_NAME_COORD,"normalized_name,latitude,longitude",LODGE-00303,Lioravilla21 Kota Baru Parahyangan - Villa with Private Pool,Nama normalized + koordinat rounded masih sama dengan baris lain.,"Review manual; jika benar properti sama, gabungkan atau pilih record kualitas terbaik."
MANUAL_REVIEW,POSSIBLE_DUPLICATE_NAME_COORD,"normalized_name,latitude,longitude",LODGE-00326,Villa Adryan Pakuhaji Bandung - Villa,Nama normalized + koordinat rounded masih sama dengan baris lain.,"Review manual; jika benar properti sama, gabungkan atau pilih record kualitas terbaik."
MANUAL_REVIEW,POSSIBLE_DUPLICATE_NAME_COORD,"normalized_name,latitude,longitude",LODGE-00330,Villa Kyuri Lembang,Nama normalized + koordinat rounded masih sama dengan baris lain.,"Review manual; jika benar properti sama, gabungkan atau pilih record kualitas terbaik."
MANUAL_REVIEW,POSSIBLE_DUPLICATE_NAME_COORD,"normalized_name,latitude,longitude",LODGE-00335,West Castle @ 5 Minutes to KCIC Padalarang - Three-Bedroom House,Nama normalized + koordinat rounded masih sama dengan baris lain.,"Review manual; jika benar properti sama, gabungkan atau pilih record kualitas terbaik."
MANUAL_REVIEW,POSSIBLE_DUPLICATE_NAME_COORD,"normalized_name,latitude,longitude",LODGE-00350,Apartemen The Edge Baros - Kamarku,Nama normalized + koordinat rounded masih sama dengan baris lain.,"Review manual; jika benar properti sama, gabungkan atau pilih record kualitas terbaik."
MANUAL_REVIEW,POSSIBLE_DUPLICATE_NAME_COORD,"normalized_name,latitude,longitude",LODGE-00362,Lembur Kiwari Setra Duta RedPartner,Nama normalized + koordinat rounded masih sama dengan baris lain.,"Review manual; jika benar properti sama, gabungkan atau pilih record kualitas terbaik."
